No.,Time,Source,Destination,Protocol,Length,RTT,Info
1016,7.762757,104.81.18.27,10.19.6.231,TCP,66,0.001147,443  >  55331 [ACK] Seq=7470 Ack=1969 Win=23168 Len=0 TSval=216036819 TSecr=1054098111
1018,7.763904,10.19.6.231,104.81.18.27,TCP,66,0.000114,55330  >  443 [ACK] Seq=1975 Ack=10841 Win=129600 Len=0 TSval=1054098113 TSecr=216036819
1020,7.76441,10.19.6.231,104.81.18.27,TCP,66,0.000142,55330  >  443 [ACK] Seq=1975 Ack=12289 Win=128128 Len=0 TSval=1054098113 TSecr=216036819
1024,7.776272,10.19.6.231,104.81.18.27,TCP,66,0.000066,55330  >  443 [ACK] Seq=1975 Ack=14683 Win=128640 Len=0 TSval=1054098125 TSecr=216036820
1028,7.859186,10.19.6.231,104.81.18.27,TCP,66,0.000107,55331  >  443 [ACK] Seq=1969 Ack=7908 Win=130624 Len=0 TSval=1054098207 TSecr=216036829
1034,7.937217,10.19.6.231,103.254.155.35,TCP,66,0.00026,55333  >  443 [ACK] Seq=556 Ack=1449 Win=130304 Len=0 TSval=1054098283 TSecr=216036836
1035,7.937217,10.19.6.231,103.254.155.35,TCP,66,0.000249,55333  >  443 [ACK] Seq=556 Ack=2897 Win=128832 Len=0 TSval=1054098283 TSecr=216036836
1036,7.937291,10.19.6.231,103.254.155.35,TCP,66,0.000096,55333  >  443 [ACK] Seq=556 Ack=3206 Win=128512 Len=0 TSval=1054098283 TSecr=216036836
1039,7.9438,103.254.155.35,10.19.6.231,TCP,66,0.001424,443  >  55333 [ACK] Seq=3206 Ack=649 Win=19456 Len=0 TSval=216036837 TSecr=1054098287
1040,7.944129,103.254.155.35,10.19.6.231,TCP,66,0.001293,443  >  55333 [ACK] Seq=3206 Ack=1452 Win=21120 Len=0 TSval=216036837 TSecr=1054098287
1042,7.965736,104.81.18.27,10.19.6.231,TCP,66,0.000991,443  >  55331 [ACK] Seq=7908 Ack=2394 Win=24320 Len=0 TSval=216036839 TSecr=1054098308
1044,8.028529,10.19.6.231,103.254.155.35,TCP,66,0.000077,55333  >  443 [ACK] Seq=1452 Ack=3496 Win=130752 Len=0 TSval=1054098371 TSecr=216036846
1046,8.030704,10.19.6.231,103.254.155.35,TCP,66,0.000079,55333  >  443 [ACK] Seq=1452 Ack=3962 Win=130560 Len=0 TSval=1054098373 TSecr=216036846
1048,8.048464,103.254.155.35,10.19.6.231,TCP,66,0.001353,443  >  55333 [ACK] Seq=3962 Ack=2242 Win=22656 Len=0 TSval=216036848 TSecr=1054098389
1053,8.110207,10.19.6.231,104.81.18.27,TCP,66,0.000076,55331  >  443 [ACK] Seq=2394 Ack=8954 Win=129984 Len=0 TSval=1054098451 TSecr=216036854
1056,8.11069,10.19.6.231,104.81.18.27,TCP,66,0.000065,55331  >  443 [ACK] Seq=2394 Ack=10968 Win=129024 Len=0 TSval=1054098451 TSecr=216036854
1059,8.113938,10.19.6.231,104.81.18.27,TCP,66,0.000591,55331  >  443 [ACK] Seq=2394 Ack=12416 Win=131072 Len=0 TSval=1054098454 TSecr=216036854
1060,8.113996,10.19.6.231,104.81.18.27,TCP,66,0.00008,55331  >  443 [ACK] Seq=2394 Ack=13864 Win=129600 Len=0 TSval=1054098454 TSecr=216036854
1063,8.120284,10.19.6.231,104.81.18.27,TCP,66,0.000061,55331  >  443 [ACK] Seq=2394 Ack=16760 Win=128128 Len=0 TSval=1054098460 TSecr=216036855
1066,8.125754,10.19.6.231,104.81.18.27,TCP,66,0.00008,55331  >  443 [ACK] Seq=2394 Ack=18208 Win=129600 Len=0 TSval=1054098466 TSecr=216036855
1068,8.126006,10.19.6.231,104.81.18.27,TCP,66,0.000139,55331  >  443 [ACK] Seq=2394 Ack=18428 Win=130816 Len=0 TSval=1054098466 TSecr=216036855
1070,8.136067,10.19.6.231,103.254.155.35,TCP,66,0.000162,55333  >  443 [ACK] Seq=2242 Ack=5144 Win=129856 Len=0 TSval=1054098476 TSecr=216036856
1073,8.162723,104.81.18.27,10.19.6.231,TCP,66,0.002058,443  >  55331 [ACK] Seq=18428 Ack=2641 Win=25600 Len=0 TSval=216036859 TSecr=1054098500
1074,8.162932,104.81.18.27,10.19.6.231,TCP,66,0.000958,443  >  55331 [ACK] Seq=18428 Ack=2814 Win=26752 Len=0 TSval=216036859 TSecr=1054098501
1076,8.218247,10.19.6.231,104.81.18.27,TCP,66,0.000069,55331  >  443 [ACK] Seq=2814 Ack=18866 Win=130624 Len=0 TSval=1054098556 TSecr=216036865
1078,8.224836,10.19.6.231,104.81.18.27,TCP,66,0.000067,55331  >  443 [ACK] Seq=2814 Ack=19304 Win=130624 Len=0 TSval=1054098562 TSecr=216036865
1080,8.226789,104.81.18.27,10.19.6.231,TCP,66,0.000956,443  >  55331 [ACK] Seq=19304 Ack=3052 Win=28032 Len=0 TSval=216036865 TSecr=1054098562
1082,8.231625,104.81.18.27,10.19.6.231,TCP,66,0.000985,443  >  55331 [ACK] Seq=19304 Ack=3216 Win=29184 Len=0 TSval=216036866 TSecr=1054098567
1086,8.370707,10.19.6.231,104.81.18.27,TCP,66,0.000085,55331  >  443 [ACK] Seq=3216 Ack=21318 Win=130496 Len=0 TSval=1054098706 TSecr=216036880
1087,8.370707,10.19.6.231,104.81.18.27,TCP,66,0.000081,55331  >  443 [ACK] Seq=3216 Ack=22364 Win=129408 Len=0 TSval=1054098706 TSecr=216036880
1090,8.371744,10.19.6.231,104.81.18.27,TCP,66,0.000057,55331  >  443 [ACK] Seq=3216 Ack=25103 Win=128320 Len=0 TSval=1054098707 TSecr=216036880
1093,8.373335,10.19.6.231,104.81.18.27,TCP,66,0.000412,55331  >  443 [ACK] Seq=3216 Ack=26551 Win=131072 Len=0 TSval=1054098708 TSecr=216036880
1094,8.373419,10.19.6.231,104.81.18.27,TCP,66,0.000101,55331  >  443 [ACK] Seq=3216 Ack=27999 Win=129600 Len=0 TSval=1054098708 TSecr=216036880
1097,8.374885,10.19.6.231,104.81.18.27,TCP,66,0.000062,55331  >  443 [ACK] Seq=3216 Ack=29828 Win=129216 Len=0 TSval=1054098709 TSecr=216036880
1108,9.114867,104.81.18.27,10.19.6.231,TCP,66,0.003626,443  >  55331 [ACK] Seq=29828 Ack=3392 Win=30336 Len=0 TSval=216036954 TSecr=1054099442
1110,9.168406,10.19.6.231,104.81.18.27,TCP,66,0.00021,55331  >  443 [ACK] Seq=3392 Ack=30266 Win=130624 Len=0 TSval=1054099498 TSecr=216036959
1112,9.176141,104.81.18.27,10.19.6.231,TCP,66,0.000955,443  >  55331 [ACK] Seq=30266 Ack=3638 Win=31616 Len=0 TSval=216036960 TSecr=1054099504
1115,9.232194,10.19.6.231,104.81.18.27,TCP,66,0.000076,55331  >  443 [ACK] Seq=3638 Ack=32358 Win=128960 Len=0 TSval=1054099560 TSecr=216036966
1119,9.232427,10.19.6.231,104.81.18.27,TCP,66,0.000076,55331  >  443 [ACK] Seq=3638 Ack=34450 Win=126848 Len=0 TSval=1054099560 TSecr=216036966
1120,9.232478,10.19.6.231,104.81.18.27,TCP,66,0.000125,55331  >  443 [ACK] Seq=3638 Ack=34728 Win=126592 Len=0 TSval=1054099560 TSecr=216036966
1125,9.456443,31.13.79.35,10.19.6.231,TCP,74,0.001208,"443  >  55334 [SYN, ACK] Seq=0 Ack=1 Win=18328 Len=0 MSS=9176 SACK_PERM=1 TSval=216036988 TSecr=1054099782 WS=128"
1126,9.456542,10.19.6.231,31.13.79.35,TCP,66,0.000099,55334  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1054099783 TSecr=216036988
1128,9.458235,31.13.79.35,10.19.6.231,TCP,66,0.001395,443  >  55334 [ACK] Seq=1 Ack=518 Win=19456 Len=0 TSval=216036989 TSecr=1054099783
1131,9.833339,10.19.6.231,31.13.79.35,TCP,66,0.000232,55334  >  443 [ACK] Seq=518 Ack=213 Win=131520 Len=0 TSval=1054100158 TSecr=216037016
1136,9.849546,31.13.79.35,10.19.6.231,TCP,66,0.001152,443  >  55334 [ACK] Seq=213 Ack=582 Win=19456 Len=0 TSval=216037028 TSecr=1054100173
1137,9.850147,31.13.79.35,10.19.6.231,TCP,66,0.001473,443  >  55334 [ACK] Seq=213 Ack=668 Win=19456 Len=0 TSval=216037028 TSecr=1054100173
1138,9.850888,31.13.79.35,10.19.6.231,TCP,66,0.001722,443  >  55334 [ACK] Seq=213 Ack=1464 Win=20992 Len=0 TSval=216037028 TSecr=1054100173
1139,9.851414,31.13.79.35,10.19.6.231,TCP,66,0.00214,443  >  55334 [ACK] Seq=213 Ack=2571 Win=23296 Len=0 TSval=216037028 TSecr=1054100173
1142,9.897988,10.19.6.231,31.13.79.35,TCP,66,0.000083,55334  >  443 [ACK] Seq=2571 Ack=370 Win=131392 Len=0 TSval=1054100222 TSecr=216037032
1143,9.897988,10.19.6.231,31.13.79.35,TCP,66,0.00008,55334  >  443 [ACK] Seq=2571 Ack=444 Win=131264 Len=0 TSval=1054100222 TSecr=216037032
1145,9.898128,10.19.6.231,31.13.79.35,TCP,66,0.000039,55334  >  443 [ACK] Seq=2571 Ack=475 Win=131264 Len=0 TSval=1054100222 TSecr=216037032
1147,9.899416,31.13.79.35,10.19.6.231,TCP,66,0.001158,443  >  55334 [ACK] Seq=475 Ack=2602 Win=23296 Len=0 TSval=216037033 TSecr=1054100222
1149,9.899863,10.19.6.231,31.13.79.35,TCP,66,0.000092,55334  >  443 [ACK] Seq=2602 Ack=510 Win=131200 Len=0 TSval=1054100223 TSecr=216037033
1153,10.083594,10.19.6.231,31.13.79.35,TCP,66,0.000078,55334  >  443 [ACK] Seq=2602 Ack=2150 Win=130880 Len=0 TSval=1054100405 TSecr=216037051
1154,10.083673,10.19.6.231,31.13.79.35,TCP,66,0.000154,55334  >  443 [ACK] Seq=2602 Ack=3390 Win=129600 Len=0 TSval=1054100405 TSecr=216037051
1156,10.084116,10.19.6.231,31.13.79.35,TCP,66,0.000237,55334  >  443 [ACK] Seq=2602 Ack=4490 Win=129920 Len=0 TSval=1054100405 TSecr=216037051
1163,11.259127,104.81.18.27,10.19.6.231,TCP,66,0.005398,443  >  55331 [ACK] Seq=34728 Ack=3746 Win=31616 Len=0 TSval=216037168 TSecr=1054101573
1165,11.315031,10.19.6.231,104.81.18.27,TCP,66,0.000074,55331  >  443 [ACK] Seq=3746 Ack=35166 Win=130624 Len=0 TSval=1054101633 TSecr=216037174
1167,11.323382,104.81.18.27,10.19.6.231,TCP,66,0.001949,443  >  55331 [ACK] Seq=35166 Ack=3923 Win=32768 Len=0 TSval=216037175 TSecr=1054101639
1169,11.408049,10.19.6.231,104.81.18.27,TCP,66,0.000075,55331  >  443 [ACK] Seq=3923 Ack=36323 Win=129856 Len=0 TSval=1054101725 TSecr=216037183
1174,11.591644,180.149.52.83,10.19.6.231,TCP,74,0.001294,"443  >  55335 [SYN, ACK] Seq=0 Ack=1 Win=18328 Len=0 MSS=9176 SACK_PERM=1 TSval=216037202 TSecr=1054101906 WS=128"
1175,11.591739,10.19.6.231,180.149.52.83,TCP,66,0.000095,55335  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1054101907 TSecr=216037202
1177,11.593875,180.149.52.83,10.19.6.231,TCP,66,0.001654,443  >  55335 [ACK] Seq=1 Ack=518 Win=19456 Len=0 TSval=216037202 TSecr=1054101907
1186,11.903478,10.19.6.231,180.149.52.83,TCP,66,0.000067,55335  >  443 [ACK] Seq=518 Ack=213 Win=131520 Len=0 TSval=1054102215 TSecr=216037226
1187,11.904579,180.149.52.83,10.19.6.231,TCP,74,0.015773,"443  >  55336 [SYN, ACK] Seq=0 Ack=1 Win=18328 Len=0 MSS=9176 SACK_PERM=1 TSval=216037233 TSecr=1054102202 WS=128"
1188,11.904663,10.19.6.231,180.149.52.83,TCP,66,0.000084,55336  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1054102216 TSecr=216037233
1189,11.904765,180.149.52.83,10.19.6.231,TCP,74,0.014905,"443  >  55337 [SYN, ACK] Seq=0 Ack=1 Win=18328 Len=0 MSS=9176 SACK_PERM=1 TSval=216037233 TSecr=1054102203 WS=128"
1190,11.904823,10.19.6.231,180.149.52.83,TCP,66,0.000058,55337  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1054102216 TSecr=216037233
1191,11.905064,180.149.52.83,10.19.6.231,TCP,74,0.011483,"443  >  55338 [SYN, ACK] Seq=0 Ack=1 Win=18328 Len=0 MSS=9176 SACK_PERM=1 TSval=216037233 TSecr=1054102206 WS=128"
1192,11.905067,180.149.52.83,10.19.6.231,TCP,74,0.01128,"443  >  55339 [SYN, ACK] Seq=0 Ack=1 Win=18328 Len=0 MSS=9176 SACK_PERM=1 TSval=216037233 TSecr=1054102206 WS=128"
1193,11.90512,10.19.6.231,180.149.52.83,TCP,66,0.000056,55338  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1054102216 TSecr=216037233
1194,11.905121,10.19.6.231,180.149.52.83,TCP,66,0.000054,55339  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1054102216 TSecr=216037233
1196,11.905334,180.149.52.83,10.19.6.231,TCP,74,0.009809,"443  >  55340 [SYN, ACK] Seq=0 Ack=1 Win=18328 Len=0 MSS=9176 SACK_PERM=1 TSval=216037233 TSecr=1054102207 WS=128"
1197,11.905383,10.19.6.231,180.149.52.83,TCP,66,0.000049,55340  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1054102216 TSecr=216037233
1202,11.907641,180.149.52.83,10.19.6.231,TCP,66,0.002504,443  >  55336 [ACK] Seq=1 Ack=518 Win=19456 Len=0 TSval=216037233 TSecr=1054102216
1203,11.907909,180.149.52.83,10.19.6.231,TCP,66,0.002353,443  >  55337 [ACK] Seq=1 Ack=518 Win=19456 Len=0 TSval=216037233 TSecr=1054102216
1204,11.907913,180.149.52.83,10.19.6.231,TCP,66,0.002087,443  >  55338 [ACK] Seq=1 Ack=518 Win=19456 Len=0 TSval=216037233 TSecr=1054102217
1205,11.907914,180.149.52.83,10.19.6.231,TCP,66,0.001838,443  >  55339 [ACK] Seq=1 Ack=518 Win=19456 Len=0 TSval=216037233 TSecr=1054102217
1206,11.908108,180.149.52.83,10.19.6.231,TCP,66,0.001584,443  >  55340 [ACK] Seq=1 Ack=518 Win=19456 Len=0 TSval=216037233 TSecr=1054102217
1208,11.917034,180.149.52.83,10.19.6.231,TCP,66,0.001103,443  >  55335 [ACK] Seq=213 Ack=582 Win=19456 Len=0 TSval=216037234 TSecr=1054102226
1215,11.919127,180.149.52.83,10.19.6.231,TCP,66,0.001405,443  >  55335 [ACK] Seq=213 Ack=668 Win=19456 Len=0 TSval=216037235 TSecr=1054102227
1233,11.920451,180.149.52.83,10.19.6.231,TCP,66,0.001178,443  >  55335 [ACK] Seq=213 Ack=1104 Win=20480 Len=0 TSval=216037235 TSecr=1054102229
1236,11.921126,180.149.52.83,10.19.6.231,TCP,66,0.001738,443  >  55335 [ACK] Seq=213 Ack=1297 Win=21632 Len=0 TSval=216037235 TSecr=1054102229
1237,11.922166,180.149.52.83,10.19.6.231,TCP,66,0.002681,443  >  55335 [ACK] Seq=213 Ack=1492 Win=22656 Len=0 TSval=216037235 TSecr=1054102229
1238,11.922169,180.149.52.83,10.19.6.231,TCP,66,0.002617,443  >  55335 [ACK] Seq=213 Ack=1685 Win=23808 Len=0 TSval=216037235 TSecr=1054102229
1239,11.92217,180.149.52.83,10.19.6.231,TCP,66,0.002581,443  >  55335 [ACK] Seq=213 Ack=1878 Win=24832 Len=0 TSval=216037235 TSecr=1054102229
1240,11.922171,180.149.52.83,10.19.6.231,TCP,66,0.002535,443  >  55335 [ACK] Seq=213 Ack=2072 Win=25856 Len=0 TSval=216037235 TSecr=1054102229
1241,11.922174,180.149.52.83,10.19.6.231,TCP,66,0.002391,443  >  55335 [ACK] Seq=213 Ack=2265 Win=27008 Len=0 TSval=216037235 TSecr=1054102229
1242,11.922175,180.149.52.83,10.19.6.231,TCP,66,0.00233,443  >  55335 [ACK] Seq=213 Ack=2458 Win=28032 Len=0 TSval=216037235 TSecr=1054102229
1243,11.922739,180.149.52.83,10.19.6.231,TCP,66,0.002837,443  >  55335 [ACK] Seq=213 Ack=2652 Win=29056 Len=0 TSval=216037235 TSecr=1054102229
1244,11.922742,180.149.52.83,10.19.6.231,TCP,66,0.002785,443  >  55335 [ACK] Seq=213 Ack=2845 Win=30208 Len=0 TSval=216037235 TSecr=1054102229
1245,11.922742,180.149.52.83,10.19.6.231,TCP,66,0.002723,443  >  55335 [ACK] Seq=213 Ack=3037 Win=31232 Len=0 TSval=216037235 TSecr=1054102229
1246,11.922743,180.149.52.83,10.19.6.231,TCP,66,0.002635,443  >  55335 [ACK] Seq=213 Ack=3228 Win=32384 Len=0 TSval=216037235 TSecr=1054102229
1247,11.922744,180.149.52.83,10.19.6.231,TCP,66,0.002571,443  >  55335 [ACK] Seq=213 Ack=3422 Win=33408 Len=0 TSval=216037235 TSecr=1054102230
1248,11.922744,180.149.52.83,10.19.6.231,TCP,66,0.002515,443  >  55335 [ACK] Seq=213 Ack=3614 Win=34432 Len=0 TSval=216037235 TSecr=1054102230
1249,11.922745,180.149.52.83,10.19.6.231,TCP,66,0.002462,443  >  55335 [ACK] Seq=213 Ack=3807 Win=35584 Len=0 TSval=216037235 TSecr=1054102230
1250,11.922746,180.149.52.83,10.19.6.231,TCP,66,0.00241,443  >  55335 [ACK] Seq=213 Ack=4001 Win=36608 Len=0 TSval=216037235 TSecr=1054102230
1251,11.922746,180.149.52.83,10.19.6.231,TCP,66,0.002358,443  >  55335 [ACK] Seq=213 Ack=4194 Win=37632 Len=0 TSval=216037235 TSecr=1054102230
1252,11.922747,180.149.52.83,10.19.6.231,TCP,66,0.002119,443  >  55335 [ACK] Seq=213 Ack=4394 Win=38784 Len=0 TSval=216037235 TSecr=1054102230
1253,11.923164,180.149.52.83,10.19.6.231,TCP,66,0.002301,443  >  55335 [ACK] Seq=213 Ack=4587 Win=39808 Len=0 TSval=216037235 TSecr=1054102230
1254,11.941504,180.149.52.83,10.19.6.231,TCP,66,0.024425,"443  >  55336 [FIN, ACK] Seq=1 Ack=519 Win=19456 Len=0 TSval=216037237 TSecr=1054102227"
1255,11.9416,10.19.6.231,180.149.52.83,TCP,66,0.000096,55336  >  443 [ACK] Seq=519 Ack=2 Win=131712 Len=0 TSval=1054102250 TSecr=216037237
1256,11.941798,180.149.52.83,10.19.6.231,TCP,66,0.024587,"443  >  55337 [FIN, ACK] Seq=1 Ack=519 Win=19456 Len=0 TSval=216037237 TSecr=1054102227"
1257,11.941801,180.149.52.83,10.19.6.231,TCP,66,0.024512,"443  >  55338 [FIN, ACK] Seq=1 Ack=519 Win=19456 Len=0 TSval=216037237 TSecr=1054102227"
1258,11.941802,180.149.52.83,10.19.6.231,TCP,66,0.024217,"443  >  55339 [FIN, ACK] Seq=1 Ack=519 Win=19456 Len=0 TSval=216037237 TSecr=1054102227"
1259,11.94189,10.19.6.231,180.149.52.83,TCP,66,0.000092,55337  >  443 [ACK] Seq=519 Ack=2 Win=131712 Len=0 TSval=1054102250 TSecr=216037237
1260,11.94189,10.19.6.231,180.149.52.83,TCP,66,0.000089,55338  >  443 [ACK] Seq=519 Ack=2 Win=131712 Len=0 TSval=1054102250 TSecr=216037237
1261,11.941891,10.19.6.231,180.149.52.83,TCP,66,0.000089,55339  >  443 [ACK] Seq=519 Ack=2 Win=131712 Len=0 TSval=1054102250 TSecr=216037237
1262,11.942206,180.149.52.83,10.19.6.231,TCP,66,0.024591,"443  >  55340 [FIN, ACK] Seq=1 Ack=519 Win=19456 Len=0 TSval=216037237 TSecr=1054102227"
1263,11.942262,10.19.6.231,180.149.52.83,TCP,66,0.000056,55340  >  443 [ACK] Seq=519 Ack=2 Win=131712 Len=0 TSval=1054102250 TSecr=216037237
1265,11.95219,10.19.6.231,180.149.52.83,TCP,66,0.000069,55335  >  443 [ACK] Seq=4587 Ack=370 Win=131392 Len=0 TSval=1054102260 TSecr=216037238
1267,11.952595,10.19.6.231,180.149.52.83,TCP,66,0.000068,55335  >  443 [ACK] Seq=4587 Ack=444 Win=131264 Len=0 TSval=1054102260 TSecr=216037238
1270,11.954239,10.19.6.231,180.149.52.83,TCP,66,0.000062,55335  >  443 [ACK] Seq=4618 Ack=475 Win=131264 Len=0 TSval=1054102262 TSecr=216037238
1271,11.955825,180.149.52.83,10.19.6.231,TLSv1.3,101,0.002828,Application Data
1273,11.955936,10.19.6.231,180.149.52.83,TCP,66,0.000111,55335  >  443 [ACK] Seq=4618 Ack=510 Win=131200 Len=0 TSval=1054102263 TSecr=216037238
1274,11.955937,10.19.6.231,180.149.52.83,TCP,66,0.000108,55335  >  443 [ACK] Seq=4618 Ack=545 Win=131200 Len=0 TSval=1054102263 TSecr=216037238
1278,11.956442,10.19.6.231,180.149.52.83,TCP,66,0.000065,55335  >  443 [ACK] Seq=4618 Ack=863 Win=130880 Len=0 TSval=1054102263 TSecr=216037238
1279,11.956454,10.19.6.231,180.149.52.83,TCP,66,0.000074,55335  >  443 [ACK] Seq=4618 Ack=2035 Win=129728 Len=0 TSval=1054102263 TSecr=216037238
1280,11.956455,10.19.6.231,180.149.52.83,TCP,66,0.000073,55335  >  443 [ACK] Seq=4618 Ack=2139 Win=129600 Len=0 TSval=1054102263 TSecr=216037238
1283,11.957112,10.19.6.231,180.149.52.83,TCP,66,0.000077,55335  >  443 [ACK] Seq=4618 Ack=3402 Win=129792 Len=0 TSval=1054102264 TSecr=216037238
1284,11.957113,10.19.6.231,180.149.52.83,TCP,66,0.000073,55335  >  443 [ACK] Seq=4618 Ack=3437 Win=129728 Len=0 TSval=1054102264 TSecr=216037238
1289,11.987805,10.19.6.231,180.149.52.83,TCP,66,0.000063,55335  >  443 [ACK] Seq=4618 Ack=5161 Win=130752 Len=0 TSval=1054102294 TSecr=216037241
1291,11.989012,10.19.6.231,180.149.52.83,TCP,66,0.000069,55335  >  443 [ACK] Seq=4618 Ack=5184 Win=131008 Len=0 TSval=1054102295 TSecr=216037242
1294,11.989438,10.19.6.231,180.149.52.83,TCP,66,0.00005,55335  >  443 [ACK] Seq=4618 Ack=7611 Win=128640 Len=0 TSval=1054102295 TSecr=216037242
1296,11.990768,10.19.6.231,180.149.52.83,TCP,66,0.000071,55335  >  443 [ACK] Seq=4618 Ack=7634 Win=131008 Len=0 TSval=1054102297 TSecr=216037242
1298,11.991106,10.19.6.231,180.149.52.83,TCP,66,0.000051,55335  >  443 [ACK] Seq=4618 Ack=8669 Win=129984 Len=0 TSval=1054102297 TSecr=216037242
1301,11.991546,10.19.6.231,180.149.52.83,TCP,66,0.000068,55335  >  443 [ACK] Seq=4618 Ack=9803 Win=128832 Len=0 TSval=1054102297 TSecr=216037242
1302,11.991546,10.19.6.231,180.149.52.83,TCP,66,0.000064,55335  >  443 [ACK] Seq=4618 Ack=10039 Win=128640 Len=0 TSval=1054102297 TSecr=216037242
1306,11.99173,10.19.6.231,180.149.52.83,TCP,66,0.000061,55335  >  443 [ACK] Seq=4618 Ack=12412 Win=126208 Len=0 TSval=1054102297 TSecr=216037242
1307,11.991735,10.19.6.231,180.149.52.83,TCP,66,0.000065,55335  >  443 [ACK] Seq=4618 Ack=12435 Win=126208 Len=0 TSval=1054102297 TSecr=216037242
1310,11.99238,10.19.6.231,180.149.52.83,TCP,66,0.000068,55335  >  443 [ACK] Seq=4618 Ack=14902 Win=123776 Len=0 TSval=1054102298 TSecr=216037242
1315,12.022461,10.19.6.231,180.149.52.83,TCP,66,0.000064,55335  >  443 [ACK] Seq=4618 Ack=16674 Win=129280 Len=0 TSval=1054102327 TSecr=216037245
1316,12.022461,10.19.6.231,180.149.52.83,TCP,66,0.000061,55335  >  443 [ACK] Seq=4618 Ack=17836 Win=128128 Len=0 TSval=1054102327 TSecr=216037245
1319,12.024252,10.19.6.231,180.149.52.83,TCP,66,0.000085,55335  >  443 [ACK] Seq=4618 Ack=18964 Win=129920 Len=0 TSval=1054102328 TSecr=216037245
1323,12.024539,10.19.6.231,180.149.52.83,TCP,66,0.000062,55335  >  443 [ACK] Seq=4618 Ack=18987 Win=129920 Len=0 TSval=1054102328 TSecr=216037245
1324,12.024539,10.19.6.231,180.149.52.83,TCP,66,0.000059,55335  >  443 [ACK] Seq=4618 Ack=20138 Win=128768 Len=0 TSval=1054102328 TSecr=216037245
1325,12.024594,10.19.6.231,180.149.52.83,TCP,66,0.000112,55335  >  443 [ACK] Seq=4618 Ack=20161 Win=128704 Len=0 TSval=1054102328 TSecr=216037245
1327,12.024768,10.19.6.231,180.149.52.83,TCP,66,0.000041,55335  >  443 [ACK] Seq=4618 Ack=21287 Win=129920 Len=0 TSval=1054102328 TSecr=216037245
1329,12.02595,10.19.6.231,180.149.52.83,TCP,66,0.000073,55335  >  443 [ACK] Seq=4618 Ack=21310 Win=131008 Len=0 TSval=1054102329 TSecr=216037245
1331,12.026341,10.19.6.231,180.149.52.83,TCP,66,0.000056,55335  >  443 [ACK] Seq=4618 Ack=22420 Win=129920 Len=0 TSval=1054102329 TSecr=216037245
1338,12.260321,118.214.44.253,10.19.6.231,TCP,66,0.003328,443  >  55328 [ACK] Seq=66748 Ack=9102 Win=36992 Len=0 TSval=216037269 TSecr=1054102558
1339,12.2604,10.19.6.231,180.149.52.83,TCP,66,0.000085,55335  >  443 [ACK] Seq=4618 Ack=23624 Win=129856 Len=0 TSval=1054102561 TSecr=216037266
1341,12.2867,10.19.6.231,180.149.52.83,TCP,66,0.000109,55335  >  443 [ACK] Seq=4618 Ack=23719 Win=130944 Len=0 TSval=1054102586 TSecr=216037271
1343,12.287019,10.19.6.231,180.149.52.83,TCP,66,0.000061,55335  >  443 [ACK] Seq=4618 Ack=24899 Win=129856 Len=0 TSval=1054102586 TSecr=216037271
1347,12.317728,10.19.6.231,118.214.44.253,TCP,66,0.000088,55328  >  443 [ACK] Seq=9102 Ack=69644 Win=128128 Len=0 TSval=1054102616 TSecr=216037274
1348,12.317728,10.19.6.231,118.214.44.253,TCP,66,0.00008,55328  >  443 [ACK] Seq=9102 Ack=70932 Win=126848 Len=0 TSval=1054102616 TSecr=216037274
1351,12.318006,10.19.6.231,118.214.44.253,TCP,66,0.000052,55328  >  443 [ACK] Seq=9102 Ack=72380 Win=129600 Len=0 TSval=1054102616 TSecr=216037274
1353,12.318532,10.19.6.231,118.214.44.253,TCP,66,0.000081,55328  >  443 [ACK] Seq=9102 Ack=73828 Win=128128 Len=0 TSval=1054102617 TSecr=216037274
1357,12.319994,10.19.6.231,118.214.44.253,TCP,66,0.000148,55328  >  443 [ACK] Seq=9102 Ack=76724 Win=128128 Len=0 TSval=1054102618 TSecr=216037275
1360,12.32041,10.19.6.231,118.214.44.253,TCP,66,0.000059,55328  >  443 [ACK] Seq=9102 Ack=79620 Win=125248 Len=0 TSval=1054102618 TSecr=216037275
1364,12.322123,10.19.6.231,118.214.44.253,TCP,66,0.000068,55328  >  443 [ACK] Seq=9102 Ack=82516 Win=128128 Len=0 TSval=1054102620 TSecr=216037275
1368,12.323544,10.19.6.231,118.214.44.253,TCP,66,0.000085,55328  >  443 [ACK] Seq=9102 Ack=85412 Win=128128 Len=0 TSval=1054102621 TSecr=216037275
1371,12.324111,10.19.6.231,118.214.44.253,TCP,66,0.000048,55328  >  443 [ACK] Seq=9102 Ack=86860 Win=129600 Len=0 TSval=1054102621 TSecr=216037275
1373,12.325418,10.19.6.231,118.214.44.253,TCP,66,0.00008,55328  >  443 [ACK] Seq=9102 Ack=88308 Win=128128 Len=0 TSval=1054102622 TSecr=216037275
